normalized_reward_test,normalized_reward_train,reward_test,reward_train,step,time
4.15625,5.375,6.888576984405518,8.256877899169922,8192,97.361754
6.1875,5.40625,6.441257953643799,4.738258361816406,16384,115.826592
6.8125,5.65625,6.4342546463012695,4.695984840393066,24576,134.144349
6.8125,6.5625,6.020263195037842,5.253671169281006,32768,152.63153
6.28125,6.625,5.344847679138184,5.130372524261475,40960,171.247794
6.96875,7.0,5.747805118560791,5.287896156311035,49152,189.789349
6.03125,6.46875,4.8166303634643555,4.862626552581787,57344,208.392939
7.625,6.1875,6.0204010009765625,4.601980209350586,65536,227.112731
5.6875,5.6875,4.421594619750977,4.221059322357178,73728,245.705609
6.1875,5.9375,4.824398040771484,4.421894073486328,81920,264.292067
7.0,5.3125,5.43855094909668,4.018675327301025,90112,282.960149
5.65625,6.4375,4.366874694824219,4.883937835693359,98304,301.590724
6.53125,6.03125,5.080591678619385,4.607568740844727,106496,320.601058
6.09375,6.8125,4.726725101470947,5.242759704589844,114688,339.619428
8.1875,8.0625,6.361198425292969,6.11934757232666,122880,358.384736
6.875,7.65625,5.268118381500244,5.653181076049805,131072,377.519681
8.09375,6.71875,6.082160949707031,4.943770408630371,139264,396.60168
7.9375,8.03125,5.91057825088501,5.865177154541016,147456,415.583184
7.25,8.8125,5.307735443115234,6.389907360076904,155648,434.687076
7.4375,8.78125,5.3780646324157715,6.265603542327881,163840,453.793006
6.96875,7.71875,5.01590633392334,5.453063488006592,172032,472.828947
8.03125,8.21875,5.725888252258301,5.7461090087890625,180224,492.029928
7.71875,8.46875,5.42323637008667,5.867929458618164,188416,511.298979
7.96875,6.125,5.577955722808838,4.237017631530762,196608,530.296694
8.28125,8.625,5.791642189025879,5.955043315887451,204800,549.464208
8.03125,7.25,5.563920497894287,4.97870397567749,212992,568.728391
8.21875,7.28125,5.653774738311768,5.0123162269592285,221184,588.068234
8.09375,7.28125,5.56402587890625,5.032098770141602,229376,607.065896
8.1875,6.375,5.596302509307861,4.418758392333984,237568,626.461855
7.5,8.59375,5.1037821769714355,5.960891246795654,245760,645.802626
9.0625,8.46875,6.103058815002441,5.862040042877197,253952,664.972591
7.3125,7.8125,4.87338399887085,5.365036487579346,262144,684.188752
8.25,7.21875,5.498040676116943,4.928858757019043,270336,703.310028
6.59375,7.59375,4.400331497192383,5.17432165145874,278528,722.355471
6.75,8.78125,4.522505283355713,5.968314170837402,286720,741.577689
6.9375,8.71875,4.648857593536377,5.896938323974609,294912,760.751495
8.375,7.65625,5.621872425079346,5.162831783294678,303104,779.77096
7.0625,6.78125,4.745962619781494,4.5693535804748535,311296,798.940095
6.9375,6.59375,4.680294036865234,4.448591232299805,319488,818.112462
7.53125,6.5625,5.08991003036499,4.432010650634766,327680,837.031881
7.90625,8.28125,5.3307695388793945,5.583259582519531,335872,856.279755
7.75,8.96875,5.221340656280518,6.013277530670166,344064,875.464762
8.65625,7.75,5.817109107971191,5.1617584228515625,352256,894.488976
8.0625,7.96875,5.3863205909729,5.30489444732666,360448,913.736757
6.40625,7.78125,4.2590012550354,5.17573356628418,368640,932.885876
7.96875,8.15625,5.2760748863220215,5.421609878540039,376832,952.229623
6.9375,8.03125,4.588769435882568,5.33168363571167,385024,971.387799
8.28125,6.8125,5.474358558654785,4.507421493530273,393216,990.818468
6.875,7.4375,4.5347394943237305,4.919741153717041,401408,1010.044248
8.0,6.28125,5.280753135681152,4.160238742828369,409600,1029.177532
8.78125,8.1875,5.776524543762207,5.428446292877197,417792,1048.36316
8.34375,9.09375,5.4707746505737305,6.0066142082214355,425984,1067.509143
7.90625,6.875,5.168702125549316,4.533123016357422,434176,1086.779861
8.375,8.125,5.470561981201172,5.351376056671143,442368,1106.109805
6.375,8.28125,4.159626007080078,5.449306964874268,450560,1125.424814
7.375,8.90625,4.815851211547852,5.84056282043457,458752,1144.520042
8.96875,8.71875,5.835808753967285,5.703647136688232,466944,1163.778068
7.21875,8.21875,4.694214344024658,5.366890907287598,475136,1183.067754
7.625,8.96875,4.962235450744629,5.8416218757629395,483328,1202.09571
8.4375,8.03125,5.49472713470459,5.227278232574463,491520,1221.306479
7.03125,8.84375,4.5727105140686035,5.754556179046631,499712,1240.461819
7.875,7.71875,5.116189956665039,5.0222368240356445,507904,1259.539121
7.65625,7.28125,4.971816062927246,4.739813327789307,516096,1278.720628
7.53125,7.96875,4.898723602294922,5.188849925994873,524288,1297.915891
8.3125,7.09375,5.411046028137207,4.618082046508789,532480,1316.97043
7.65625,7.28125,4.9825897216796875,4.745484352111816,540672,1336.271347
8.9375,7.5,5.815091133117676,4.896851062774658,548864,1355.311187
8.53125,7.375,5.541632652282715,4.812594890594482,557056,1374.42211
6.21875,7.875,4.041110038757324,5.139923095703125,565248,1393.639681
7.78125,8.90625,5.064078330993652,5.801290512084961,573440,1412.815414
8.6875,7.34375,5.654783248901367,4.778923988342285,581632,1431.934738
8.34375,8.125,5.41923189163208,5.290531158447266,589824,1451.123661
9.0,8.4375,5.84185791015625,5.479822635650635,598016,1470.19208
7.40625,8.0,4.809553146362305,5.187445640563965,606208,1489.327315
8.5,8.65625,5.525888442993164,5.596614837646484,614400,1508.54234
9.09375,9.1875,5.9106764793396,5.921541213989258,622592,1527.773564
8.21875,7.96875,5.3411335945129395,5.133569240570068,630784,1546.936221
7.84375,8.1875,5.106505393981934,5.273773193359375,638976,1566.064063
9.15625,9.5625,5.955338478088379,6.159234046936035,647168,1585.355301
7.4375,8.3125,4.829744338989258,5.345028877258301,655360,1604.73992
