mean_reward,reward,step,time
4.75,8.235432624816895,8192,32.930005
4.1875,4.290807723999023,16384,42.095752
4.6875,5.030942916870117,24576,51.376056
5.8125,5.709881782531738,32768,60.735939
6.21875,5.833086967468262,40960,70.133124
7.0,6.232475280761719,49152,79.644952
5.875,4.880944728851318,57344,89.04453
6.78125,5.491019248962402,65536,98.49902
6.4375,5.090644836425781,73728,107.960457
5.5625,4.405789375305176,81920,117.432181
6.21875,4.88494873046875,90112,126.947929
6.3125,4.926689147949219,98304,136.485432
6.53125,5.076488971710205,106496,146.102638
6.65625,5.130916118621826,114688,155.7527
7.03125,5.397871971130371,122880,165.396028
7.8125,5.944486141204834,131072,175.002104
6.5,4.9167561531066895,139264,184.583616
7.3125,5.514920234680176,147456,194.239097
8.25,6.141430854797363,155648,203.92817
9.9375,7.269003868103027,163840,213.522912
8.53125,6.140589714050293,172032,223.144898
9.0625,6.418618202209473,180224,232.802396
8.5,5.957601070404053,188416,242.456497
6.53125,4.545779228210449,196608,252.058556
7.53125,5.250164985656738,204800,261.6982
7.0625,4.928004264831543,212992,271.347557
7.75,5.380747318267822,221184,281.027401
7.5625,5.228654384613037,229376,290.645098
7.875,5.417756080627441,237568,300.283882
6.65625,4.57585334777832,245760,309.863201
7.71875,5.32228946685791,253952,319.393061
8.46875,5.817111968994141,262144,328.98361
7.09375,4.879983425140381,270336,338.593976
8.96875,6.149284839630127,278528,348.282469
8.6875,5.941532611846924,286720,357.946289
7.84375,5.362106800079346,294912,367.535684
7.53125,5.158997058868408,303104,377.196347
7.8125,5.3336286544799805,311296,386.797294
9.21875,6.260234832763672,319488,396.437888
8.96875,6.065863609313965,327680,406.126715
9.875,6.6446309089660645,335872,415.903174
11.21875,7.439223289489746,344064,425.631847
8.625,5.658025741577148,352256,435.299882
9.75,6.3753275871276855,360448,445.020984
8.4375,5.500908851623535,368640,454.754759
9.375,6.0975470542907715,376832,464.513588
8.28125,5.363062858581543,385024,474.196007
9.25,5.985342502593994,393216,483.884194
9.8125,6.319248676300049,401408,493.553664
8.25,5.304441928863525,409600,503.265969
7.96875,5.12273645401001,417792,512.939996
8.84375,5.690291404724121,425984,522.662517
10.1875,6.532703876495361,434176,532.368374
9.125,5.815426349639893,442368,542.066017
9.09375,5.785566329956055,450560,551.762112
9.71875,6.169250965118408,458752,561.444646
10.65625,6.725501537322998,466944,571.265387
11.3125,7.10734224319458,475136,581.051624
9.8125,6.116156101226807,483328,590.858501
10.84375,6.74409294128418,491520,600.65931
9.78125,6.07021427154541,499712,610.303217
9.21875,5.699431419372559,507904,620.05441
10.0625,6.204756259918213,516096,629.813295
9.0625,5.579095840454102,524288,639.562575
9.34375,5.747250556945801,532480,649.319414
10.875,6.676674842834473,540672,659.089285
10.6875,6.534000396728516,548864,668.834716
9.96875,6.065976142883301,557056,678.606888
11.34375,6.882149696350098,565248,688.420505
10.40625,6.283053398132324,573440,698.184765
9.875,5.954646110534668,581632,707.966094
9.3125,5.6071553230285645,589824,717.783758
10.875,6.5395708084106445,598016,727.57002
11.875,7.117847442626953,606208,737.394828
11.125,6.635339260101318,614400,747.287184
9.75,5.801674842834473,622592,757.146629
8.78125,5.225412845611572,630784,766.86768
10.1875,6.052230358123779,638976,776.636994
9.65625,5.734219551086426,647168,786.408449
9.5,5.629936218261719,655360,796.180633
9.9375,5.890133857727051,663552,805.998185
9.375,5.557601451873779,671744,815.71001
10.25,6.071738243103027,679936,825.466465
10.8125,6.396103382110596,688128,835.247457
9.65625,5.69788932800293,696320,845.004072
11.21875,6.60488224029541,704512,854.788006
10.9375,6.413293361663818,712704,864.668359
10.78125,6.313469409942627,720896,874.478507
10.4375,6.098171234130859,729088,884.287856
9.28125,5.421934127807617,737280,894.12135
12.3125,7.178180694580078,745472,903.94385
10.78125,6.261780738830566,753664,913.716726
11.40625,6.6160383224487305,761856,923.54762
10.75,6.21897029876709,770048,933.354777
11.0625,6.387362480163574,778240,943.248009
12.59375,7.255025863647461,786432,953.094712
11.21875,6.443892955780029,794624,962.873223
10.8125,6.201466083526611,802816,972.712148
11.28125,6.4615864753723145,811008,982.545851
11.125,6.353643417358398,819200,992.336452
10.8125,6.162350654602051,827392,1002.223832
10.6875,6.080724716186523,835584,1012.024767
11.375,6.454341411590576,843776,1021.925382
11.21875,6.3511738777160645,851968,1031.736323
12.46875,7.037309646606445,860160,1041.616159
10.46875,5.88286018371582,868352,1051.345593
10.96875,6.156652927398682,876544,1061.25655
11.3125,6.339268684387207,884736,1071.17107
9.875,5.520100116729736,892928,1081.280731
10.8125,6.03959321975708,901120,1091.390034
10.625,5.9297871589660645,909312,1101.548411
10.59375,5.906595706939697,917504,1111.584755
12.09375,6.726505756378174,925696,1121.531045
12.4375,6.890091419219971,933888,1131.473518
11.6875,6.454476356506348,942080,1141.418882
11.9375,6.574454307556152,950272,1151.306419
10.0625,5.537149429321289,958464,1161.342947
9.875,5.435359477996826,966656,1171.430752
11.28125,6.205357551574707,974848,1181.541307
11.5625,6.34388542175293,983040,1191.534136
12.6875,6.93751859664917,991232,1201.477122
10.6875,5.830747604370117,999424,1211.481221
12.59375,6.859094142913818,1007616,1221.540725
13.4375,7.29007625579834,1015808,1231.551635
11.4375,6.183757781982422,1024000,1241.555374
12.34375,6.66503381729126,1032192,1251.495011
11.03125,5.948896884918213,1040384,1261.46171
11.625,6.264342784881592,1048576,1271.381148
11.5,6.193873405456543,1056768,1281.326865
11.03125,5.935282230377197,1064960,1291.319398
11.5625,6.210615158081055,1073152,1301.344502
