normalized_reward_test,normalized_reward_train,reward_test,reward_train,step,time
4.15625,5.375,6.888576984405518,8.256877899169922,8192,103.181467
4.9375,5.59375,5.267397880554199,4.824049472808838,16384,124.786472
5.1875,4.53125,5.343316555023193,4.217466354370117,24576,145.193224
4.90625,5.71875,4.825109004974365,5.320319175720215,32768,165.526095
5.15625,5.03125,4.913936614990234,4.609627723693848,40960,185.75684
5.15625,4.90625,4.914858818054199,4.60599946975708,49152,206.030212
5.125,6.0625,4.8965744972229,5.63409423828125,57344,226.309914
5.875,5.8125,5.511006832122803,5.136440753936768,65536,246.588991
5.90625,5.625,5.429727077484131,4.892726421356201,73728,267.30499
4.75,4.40625,4.358394145965576,3.83168888092041,81920,288.082922
5.21875,4.6875,4.754086494445801,4.121163368225098,90112,308.55856
5.21875,4.96875,4.720965385437012,4.378109931945801,98304,329.256799
4.65625,5.53125,4.181026458740234,4.88203763961792,106496,349.774964
5.96875,5.125,5.345081329345703,4.538346767425537,114688,370.200472
4.9375,5.125,4.422828674316406,4.489873886108398,122880,390.611685
5.625,5.59375,5.072009086608887,4.883804798126221,131072,411.249775
5.6875,5.34375,5.108401775360107,4.615025520324707,139264,431.927071
5.96875,6.59375,5.295691967010498,5.68140172958374,147456,452.916179
4.09375,6.03125,3.6106152534484863,5.151618957519531,155648,473.331949
5.5625,5.375,4.903566837310791,4.59945821762085,163840,493.92588
6.5,6.65625,5.705699920654297,5.640564441680908,172032,513.645438
6.46875,6.0,5.600663661956787,5.041996002197266,180224,533.619748
5.21875,5.25,4.502198696136475,4.386767864227295,188416,553.983976
6.0,4.875,5.183095932006836,4.10536527633667,196608,573.538993
5.40625,4.96875,4.658705234527588,4.214728355407715,204800,593.465858
6.0625,6.0625,5.21432638168335,5.137264251708984,212992,614.022325
5.28125,5.71875,4.545398712158203,4.842321395874023,221184,634.859602
4.9375,5.59375,4.265367031097412,4.7500810623168945,229376,656.257667
5.8125,6.0625,5.027970790863037,5.149733543395996,237568,678.417382
6.875,6.4375,5.9276957511901855,5.444161891937256,245760,699.35444
5.15625,5.625,4.406118869781494,4.742777347564697,253952,720.635008
5.4375,5.90625,4.630889415740967,4.980676651000977,262144,742.266787
6.15625,5.5625,5.230714321136475,4.693780899047852,270336,763.039675
6.0625,6.1875,5.1288652420043945,5.209130764007568,278528,784.448566
6.875,5.125,5.749505043029785,4.307127475738525,286720,806.048231
5.40625,6.46875,4.493427276611328,5.450332164764404,294912,826.673866
5.46875,6.1875,4.555126190185547,5.1953444480896,303104,847.872202
6.0625,6.4375,5.047108173370361,5.402146816253662,311296,869.191583
6.46875,6.90625,5.384867191314697,5.767449378967285,319488,889.663733
6.25,6.25,5.20012903213501,5.188658714294434,327680,910.986467
6.65625,6.75,5.535789966583252,5.574479103088379,335872,932.570761
5.1875,7.21875,4.315075874328613,5.944206237792969,344064,953.732744
6.25,6.59375,5.196929931640625,5.418982028961182,352256,975.493478
6.6875,5.78125,5.542991638183594,4.753983974456787,360448,996.797891
5.875,5.9375,4.843379020690918,4.872312545776367,368640,1018.129151
6.0625,6.09375,5.001747131347656,4.982896327972412,376832,1040.073202
6.0625,5.59375,5.004218578338623,4.575136184692383,385024,1061.111391
6.625,6.875,5.440667629241943,5.621968746185303,393216,1082.127914
8.0625,6.84375,6.599494457244873,5.581109523773193,401408,1103.863478
6.34375,6.1875,5.174690246582031,5.039905071258545,409600,1124.685442
6.59375,8.0625,5.366950035095215,6.5473246574401855,417792,1145.575921
6.96875,6.125,5.6512451171875,4.940107822418213,425984,1167.601537
6.4375,6.21875,5.211281776428223,5.0058417320251465,434176,1188.301569
7.71875,6.0625,6.236682891845703,4.88036584854126,442368,1209.648988
6.34375,6.65625,5.1182451248168945,5.360575199127197,450560,1231.370275
6.25,6.21875,5.029200553894043,5.010655403137207,458752,1252.061525
7.53125,6.78125,6.032733917236328,5.450197219848633,466944,1273.218362
5.9375,7.625,4.751300811767578,6.12135648727417,475136,1294.891006
7.25,7.125,5.8067827224731445,5.701499938964844,483328,1315.613461
6.28125,7.21875,5.025267124176025,5.777460098266602,491520,1336.84783
7.28125,6.84375,5.800355911254883,5.469334602355957,499712,1358.568556
7.84375,7.25,6.2259321212768555,5.772234916687012,507904,1379.555718
7.4375,6.9375,5.8817596435546875,5.514862060546875,516096,1400.962535
7.0,7.0,5.517190456390381,5.543948173522949,524288,1422.546267
6.5625,7.21875,5.172567367553711,5.709494590759277,532480,1443.99845
8.125,7.21875,6.3881096839904785,5.6960768699646,540672,1465.317575
7.0,5.875,5.487979412078857,4.631638526916504,548864,1485.876289
6.25,7.28125,4.900599956512451,5.742089748382568,557056,1505.975522
6.5625,6.5,5.139324188232422,5.117417812347412,565248,1526.521794
7.59375,7.78125,5.943728923797607,6.110769748687744,573440,1546.933712
6.1875,7.125,4.834825038909912,5.581723690032959,581632,1567.053324
7.46875,6.3125,5.832002639770508,4.942101955413818,589824,1587.650931
7.03125,6.59375,5.480044364929199,5.1669206619262695,598016,1608.039665
7.125,7.90625,5.537797451019287,6.185274124145508,606208,1629.330349
7.625,8.09375,5.9105024337768555,6.312767028808594,614400,1651.327569
5.59375,6.59375,4.330557346343994,5.123851299285889,622592,1672.922923
7.65625,6.4375,5.92594051361084,5.001809597015381,630784,1694.294604
6.78125,7.78125,5.240184783935547,6.034732818603516,638976,1716.412552
7.28125,7.9375,5.625094413757324,6.128714561462402,647168,1737.920442
7.1875,7.6875,5.54619836807251,5.919087886810303,655360,1759.400565
6.53125,7.40625,5.036042213439941,5.691443920135498,663552,1781.898102
