loss,mean_reward,reward,step,time
-0.0957154631614685,18.0,21.39606475830078,16384,72.231832
-0.05170290172100067,23.0625,22.453336715698242,32768,111.003937
-0.035608384758234024,17.875,17.12784194946289,49152,151.549422
-0.024229975417256355,22.75,21.70452308654785,65536,191.973953
-0.04533262550830841,23.5,22.10639190673828,81920,231.175351
-0.10241985321044922,25.375,23.067424774169922,98304,273.837294
-0.0866163820028305,25.75,22.721927642822266,114688,312.913707
-0.04441652446985245,28.75,24.75160789489746,131072,356.558729
-0.020981162786483765,25.6875,21.580387115478516,147456,399.233396
-0.1220523789525032,28.25,23.41014862060547,163840,438.881662
-0.030464570969343185,30.5625,24.827470779418945,180224,483.069238
-0.08598320186138153,28.1875,22.50824737548828,196608,523.694464
-0.07458148896694183,27.5625,21.70828628540039,212992,563.437722
-0.11089689284563065,31.3125,24.40215301513672,229376,607.390577
-0.1531616896390915,31.9375,24.484848022460938,245760,650.444259
-0.09806902706623077,35.75,26.86637306213379,262144,690.311165
-0.05213622376322746,34.6875,25.49500846862793,278528,734.948771
-0.07869058847427368,33.125,24.10409164428711,294912,777.21185
-0.11904113739728928,33.5,23.93769073486328,311296,817.206953
-0.07887764275074005,32.3125,22.88551902770996,327680,861.802052
-0.12685710191726685,37.625,26.35569190979004,344064,903.878607
-0.12162096053361893,36.0,24.972000122070312,360448,944.492839
-0.09675152599811554,39.0,26.741456985473633,376832,989.376988
-0.10369012504816055,35.75,24.258708953857422,393216,1030.970549
-0.08056075125932693,38.1875,25.68929100036621,409600,1072.356704
-0.0801449716091156,39.5,26.344234466552734,425984,1117.094146
-0.11326417326927185,35.6875,23.560928344726562,442368,1158.461382
-0.05117323249578476,39.5,25.990272521972656,458752,1197.703847
-0.2070443332195282,40.1875,26.250022888183594,475136,1241.874306
-0.12691399455070496,40.9375,26.509313583374023,491520,1285.072908
-0.2018948644399643,41.1875,26.499624252319336,507904,1325.318866
-0.14193545281887054,41.5625,26.513450622558594,524288,1369.488123
-0.07186444848775864,38.1875,24.23308563232422,540672,1411.782632
-0.10376206040382385,36.0625,22.79241943359375,557056,1452.798473
-0.11319884657859802,43.0,26.99864387512207,573440,1496.857018
-0.13332530856132507,41.5625,25.83598518371582,589824,1539.322242
-0.10068438202142715,40.6875,25.208595275878906,606208,1581.586362
-0.15890760719776154,41.875,25.742443084716797,622592,1624.770942
-0.17489172518253326,43.4375,26.521076202392578,638976,1666.953421
-0.05871052294969559,46.625,28.201021194458008,655360,1709.020151
-0.08511987328529358,45.9375,27.577533721923828,671744,1752.104605
-0.056165680289268494,43.1875,25.828367233276367,688128,1794.833521
-0.17271116375923157,42.375,25.301095962524414,704512,1834.925023
-0.07869236916303635,42.875,25.53900146484375,720896,1876.787348
-0.07916232943534851,41.625,24.656301498413086,737280,1921.23634
-0.15505385398864746,42.75,25.271690368652344,753664,1962.544874
-0.1407240927219391,40.625,23.96837615966797,770048,2004.205523
-0.14997924864292145,43.0625,25.301610946655273,786432,2049.006352
-0.09146767854690552,39.625,23.19917106628418,802816,2090.308002
-0.15405450761318207,41.4375,24.23273468017578,819200,2132.006287
-0.03670913353562355,45.5,26.49864387512207,835584,2175.879851
-0.16823747754096985,45.5625,26.43501853942871,851968,2217.77551
-0.1008569672703743,46.5625,26.89850425720215,868352,2260.008762
-0.06833617389202118,40.25,23.089569091796875,884736,2303.882512
-0.11881446838378906,43.25,24.77767562866211,901120,2345.877128
-0.03591081127524376,44.375,25.35027313232422,917504,2387.973976
-0.09369418025016785,45.4375,25.871034622192383,933888,2431.633565
-0.06986596435308456,44.8125,25.444929122924805,950272,2473.928838
-0.08680753409862518,48.0,27.11604881286621,966656,2514.222721
-0.13766737282276154,49.5,27.866289138793945,983040,2558.367223
-0.0562032014131546,44.375,24.838504791259766,999424,2601.653214
-0.14698395133018494,49.6875,27.665084838867188,1015808,2643.913117
