normalized_reward_test,normalized_reward_train,reward_test,reward_train,step,time
1.6362500190734863,1.566249966621399,23.244359970092773,27.152027130126953,8192,116.649257
1.468749761581421,1.5287498235702515,10.604815483093262,11.673578262329102,16384,152.533692
1.3499999046325684,1.4587500095367432,9.628582954406738,10.618294715881348,24576,188.009599
1.342499852180481,1.4112499952316284,9.502180099487305,9.901915550231934,32768,223.621705
1.3862498998641968,1.2837499380111694,9.706215858459473,8.869708061218262,40960,258.977318
1.276249885559082,1.2212498188018799,8.951998710632324,8.497800827026367,49152,294.340604
1.3362499475479126,1.43874990940094,9.398317337036133,9.93185043334961,57344,329.630938
1.3062498569488525,1.284999966621399,9.220855712890625,8.641212463378906,65536,365.208787
1.2662500143051147,1.2587499618530273,8.989346504211426,8.47996997833252,73728,400.589977
1.3862500190734863,1.4812500476837158,9.756915092468262,9.971661567687988,81920,436.404924
1.341249942779541,1.4550000429153442,9.331785202026367,9.768170356750488,90112,472.193876
1.399999976158142,1.3237498998641968,9.737353324890137,8.930150985717773,98304,507.650192
1.371250033378601,1.4399998188018799,9.476584434509277,9.760066986083984,106496,543.222732
1.3937499523162842,1.3337498903274536,9.642210960388184,9.032427787780762,114688,578.58787
1.3474998474121094,1.3287498950958252,9.34365463256836,9.010462760925293,122880,614.225386
1.4112498760223389,1.4200000762939453,9.774444580078125,9.597732543945312,131072,649.846228
1.3774998188018799,1.3837499618530273,9.50363826751709,9.334268569946289,139264,685.19766
1.4737498760223389,1.3874999284744263,10.128376007080078,9.31509780883789,147456,720.842414
1.471250057220459,1.467499852180481,10.052315711975098,9.798075675964355,155648,756.155497
1.3349997997283936,1.4262499809265137,9.067612648010254,9.547823905944824,163840,791.843652
1.472499966621399,1.4362499713897705,9.975484848022461,9.584447860717773,172032,827.433916
1.4849997758865356,1.4112499952316284,10.00651741027832,9.42892837524414,180224,862.786995
1.4112498760223389,1.4912500381469727,9.456233024597168,9.969938278198242,188416,898.501702
