mean_reward,reward,step,time
4.875,7.801994323730469,8192,41.667583
3.46875,3.529552698135376,16384,53.437705
4.125,4.146915435791016,24576,65.078558
5.8125,5.762463092803955,32768,77.257164
5.46875,5.037449836730957,40960,89.045866
4.46875,4.028533935546875,49152,101.094784
4.40625,3.949249267578125,57344,112.756085
5.125,4.64961576461792,65536,124.501598
5.90625,5.278567314147949,73728,136.138021
6.1875,5.365719795227051,81920,148.501696
6.40625,5.467363357543945,90112,160.630998
5.84375,4.936028480529785,98304,173.263038
6.25,5.256473064422607,106496,185.618485
6.15625,5.191542148590088,114688,197.809526
7.3125,6.080596446990967,122880,210.322924
7.15625,5.789113998413086,131072,222.109551
7.75,6.180854797363281,139264,234.165489
6.84375,5.338166236877441,147456,244.955982
7.65625,5.9078474044799805,155648,256.785247
7.71875,5.877419471740723,163840,267.551929
7.65625,5.788192272186279,172032,278.214614
7.15625,5.362053394317627,180224,288.947618
6.5625,4.900467872619629,188416,299.69957
6.90625,5.13855504989624,196608,310.375077
8.03125,5.921228408813477,204800,320.93619
9.40625,6.846042156219482,212992,331.400416
9.0,6.433210849761963,221184,342.852059
7.5,5.309270858764648,229376,354.627102
8.6875,6.103612899780273,237568,366.649219
9.28125,6.417807579040527,245760,378.745435
9.375,6.407656669616699,253952,390.53935
10.65625,7.205705165863037,262144,402.350469
8.90625,5.941956520080566,270336,414.295177
8.4375,5.604687213897705,278528,426.370709
8.3125,5.4911789894104,286720,438.489472
8.1875,5.409168243408203,294912,450.380403
9.375,6.176421165466309,303104,461.461324
8.9375,5.867523193359375,311296,473.552217
9.59375,6.249138355255127,319488,485.749317
9.125,5.924884796142578,327680,497.766987
8.78125,5.6730570793151855,335872,509.571171
9.0625,5.846093654632568,344064,521.584228
9.84375,6.312587261199951,352256,533.716246
10.96875,6.969936847686768,360448,545.882943
10.03125,6.292809009552002,368640,557.954148
10.21875,6.363626956939697,376832,569.832392
10.65625,6.610825061798096,385024,580.582272
9.21875,5.7111735343933105,393216,591.457229
11.0625,6.834168910980225,401408,602.422249
9.03125,5.538658142089844,409600,613.357062
8.5,5.197011947631836,417792,624.215439
11.09375,6.749118804931641,425984,635.05604
9.59375,5.7727274894714355,434176,645.945847
10.34375,6.215372562408447,442368,657.032812
10.1875,6.110803127288818,450560,668.169258
9.4375,5.635352611541748,458752,679.121146
11.3125,6.732655048370361,466944,690.342337
11.5,6.794014930725098,475136,701.268542
10.59375,6.21964693069458,483328,711.920304
11.0625,6.470465660095215,491520,722.52017
10.34375,6.047070503234863,499712,732.753004
10.3125,6.019753932952881,507904,743.088323
11.46875,6.652788162231445,516096,753.48668
10.46875,6.044223308563232,524288,763.928718
11.0,6.324995994567871,532480,774.366999
9.09375,5.228292465209961,540672,784.817383
10.34375,5.941612243652344,548864,795.391201
10.34375,5.927464485168457,557056,805.917456
11.125,6.3426384925842285,565248,816.259362
9.4375,5.361363410949707,573440,826.721914
12.53125,7.103860855102539,581632,837.191327
10.75,6.072778224945068,589824,849.041745
10.59375,5.973930358886719,598016,861.008214
11.25,6.330938339233398,606208,872.772774
11.4375,6.41331148147583,614400,884.850263
10.46875,5.855413436889648,622592,896.872413
11.0,6.140408039093018,630784,908.607647
10.40625,5.800930023193359,638976,920.49991
10.96875,6.099639415740967,647168,932.484873
10.46875,5.799339294433594,655360,944.643988
10.375,5.738015174865723,663552,956.522654
11.46875,6.336024284362793,671744,968.494287
11.53125,6.350982666015625,679936,980.659138
12.0,6.601092338562012,688128,992.887798
12.5625,6.866936683654785,696320,1004.993428
12.0,6.522518157958984,704512,1017.173452
11.84375,6.423071384429932,712704,1029.314732
11.71875,6.337028503417969,720896,1041.572644
10.875,5.873046398162842,729088,1053.431826
10.5,5.658793926239014,737280,1065.284365
10.9375,5.892686367034912,745472,1076.711263
11.96875,6.447596073150635,753664,1087.532528
13.34375,7.177682399749756,761856,1098.328728
11.59375,6.2077555656433105,770048,1109.125419
13.625,7.269078731536865,778240,1119.912632
11.65625,6.19412899017334,786432,1130.639555
11.40625,6.047327995300293,794624,1141.40506
12.0,6.35073184967041,802816,1152.39964
13.5,7.127013206481934,811008,1163.258187
12.71875,6.691871643066406,819200,1173.988543
12.125,6.358226776123047,827392,1184.746673
13.6875,7.160235404968262,835584,1195.406788
11.34375,5.919656276702881,843776,1206.2037
11.5625,6.025768756866455,851968,1216.857108
12.125,6.299686431884766,860160,1227.514276
12.28125,6.371021747589111,868352,1238.212403
11.78125,6.1052703857421875,876544,1249.027496
12.40625,6.417572975158691,884736,1259.685649
11.84375,6.112917423248291,892928,1270.444278
11.90625,6.141167640686035,901120,1281.138307
12.21875,6.286046504974365,909312,1291.849725
13.15625,6.759896278381348,917504,1302.364586
10.71875,5.4959716796875,925696,1312.889028
12.5625,6.433417320251465,933888,1323.345192
12.3125,6.2962446212768555,942080,1333.896799
11.59375,5.921758651733398,950272,1344.366745
12.71875,6.493321418762207,958464,1354.688618
11.09375,5.647651195526123,966656,1365.061258
12.03125,6.115609645843506,974848,1375.632475
11.75,5.966747283935547,983040,1386.256826
12.6875,6.429815769195557,991232,1396.767381
12.625,6.388238906860352,999424,1407.381384
12.40625,6.27100944519043,1007616,1418.080733
11.6875,5.900857448577881,1015808,1429.661549
11.875,5.983595848083496,1024000,1441.73983
12.5,6.281680583953857,1032192,1453.483699
10.84375,5.43778133392334,1040384,1465.56289
10.6875,5.360116481781006,1048576,1477.447541
12.625,6.333604335784912,1056768,1489.433568
11.21875,5.624996662139893,1064960,1501.232393
11.3125,5.67049503326416,1073152,1513.187855
