mean_reward,reward,step,time
5.28125,8.401322364807129,8192,61.323804
5.0,4.4862494468688965,16384,73.117496
4.625,4.310753345489502,24576,84.168377
5.21875,4.863705158233643,32768,95.743465
6.5,6.018127918243408,40960,106.682343
4.625,4.142767429351807,49152,118.114328
4.90625,4.498514175415039,57344,129.12152
4.46875,4.01619815826416,65536,140.500092
4.375,3.9468088150024414,73728,151.570665
5.0,4.534822463989258,81920,162.697261
5.4375,4.953939437866211,90112,173.593328
5.03125,4.571440696716309,98304,183.972954
4.5,4.13131046295166,106496,194.635706
4.78125,4.406345844268799,114688,205.089533
4.65625,4.283844947814941,122880,215.59655
5.09375,4.715847492218018,131072,226.267465
5.6875,5.267101287841797,139264,236.690512
4.25,3.9279372692108154,147456,247.273123
6.4375,5.941514015197754,155648,257.954272
5.0625,4.620444297790527,163840,268.496797
4.78125,4.366509914398193,172032,279.094664
5.03125,4.598942279815674,180224,289.62481
4.875,4.483595371246338,188416,300.237464
4.71875,4.3587565422058105,196608,310.791612
4.5625,4.229300022125244,204800,321.184326
5.625,5.232627868652344,212992,331.727407
4.3125,4.022849082946777,221184,342.214306
5.75,5.377531051635742,229376,352.704939
5.3125,4.959292888641357,237568,363.161139
4.9375,4.600810527801514,245760,373.440717
4.8125,4.495276927947998,253952,383.825279
5.5,5.144689559936523,262144,394.285541
5.28125,4.901129722595215,270336,404.96572
4.59375,4.2578301429748535,278528,415.455283
4.0625,3.7834408283233643,286720,425.925472
5.53125,5.139219760894775,294912,436.407833
4.96875,4.620336532592773,303104,447.07594
4.84375,4.508211135864258,311296,457.679047
5.46875,5.090757369995117,319488,468.268788
5.21875,4.855660915374756,327680,478.674376
5.65625,5.257893085479736,335872,489.109544
4.1875,3.8712775707244873,344064,499.735351
5.46875,5.0667338371276855,352256,510.135597
4.4375,4.118438243865967,360448,520.53034
5.8125,5.388699531555176,368640,531.069044
5.875,5.430643081665039,376832,541.748696
4.59375,4.237548828125,385024,552.385968
5.28125,4.8847575187683105,393216,562.908048
6.4375,5.940268516540527,401408,573.494089
5.78125,5.302803039550781,409600,584.004414
4.96875,4.549880504608154,417792,594.684554
5.1875,4.740617275238037,425984,605.038316
5.46875,4.994389533996582,434176,615.579985
4.5625,4.1619133949279785,442368,626.109451
4.1875,3.8320958614349365,450560,636.558342
5.40625,4.948032379150391,458752,646.830853
5.0,4.580221652984619,466944,657.379129
5.3125,4.860136985778809,475136,667.907154
6.0625,5.541400909423828,483328,678.218215
5.5,5.014606952667236,491520,688.5518
5.59375,5.096729278564453,499712,698.823701
5.375,4.900239944458008,507904,709.344619
5.0,4.561270236968994,516096,719.83016
4.5,4.1031599044799805,524288,730.249931
4.71875,4.307674407958984,532480,740.481343
5.4375,4.971336364746094,540672,750.718367
5.03125,4.601970672607422,548864,761.165451
4.46875,4.092912673950195,557056,771.482576
5.34375,4.900763511657715,565248,782.046099
5.5,5.039919853210449,573440,792.477704
5.1875,4.757026672363281,581632,802.74575
5.4375,4.992337703704834,589824,813.184233
5.28125,4.848443031311035,598016,823.751607
5.125,4.701344966888428,606208,834.049643
5.0,4.587891578674316,614400,844.37501
6.0,5.501997947692871,622592,854.807466
5.1875,4.746664047241211,630784,865.062585
4.84375,4.433476448059082,638976,875.495588
4.875,4.469360828399658,647168,886.013517
5.71875,5.2392354011535645,655360,896.512653
4.1875,3.829869270324707,663552,906.93708
4.46875,4.090932846069336,671744,917.320862
4.90625,4.500419616699219,679936,927.72837
4.71875,4.3370866775512695,688128,938.291359
5.03125,4.627682685852051,696320,948.548974
4.5625,4.201209545135498,704512,958.969647
4.4375,4.09414529800415,712704,969.481652
5.75,5.304168701171875,720896,980.059602
5.5625,5.11460018157959,729088,990.589396
5.125,4.700119495391846,737280,1001.053409
5.0625,4.645665168762207,745472,1011.774696
5.15625,4.735144138336182,753664,1022.239612
5.53125,5.078100204467773,761856,1032.849892
4.8125,4.42073392868042,770048,1043.394772
6.0625,5.565376281738281,778240,1054.035892
5.09375,4.6738667488098145,786432,1064.606175
5.53125,5.076863765716553,794624,1075.299489
4.9375,4.534144401550293,802816,1085.85285
5.40625,4.963671684265137,811008,1096.342288
3.96875,3.640446662902832,819200,1106.930968
5.28125,4.843836307525635,827392,1117.245577
4.59375,4.213253498077393,835584,1127.66476
4.0,3.673137664794922,843776,1137.889944
5.28125,4.854498386383057,851968,1148.135598
4.4375,4.085210800170898,860160,1158.412548
4.9375,4.547409534454346,868352,1168.878952
4.9375,4.550601005554199,876544,1179.238982
5.0625,4.664880275726318,884736,1189.617136
4.75,4.380443096160889,892928,1200.063247
5.46875,5.041013240814209,901120,1210.41856
5.125,4.725430011749268,909312,1220.849223
5.5625,5.131397247314453,917504,1231.255764
4.75,4.381560802459717,925696,1241.869986
5.4375,5.0148396492004395,933888,1252.650474
5.03125,4.637942314147949,942080,1263.24752
5.9375,5.471282958984375,950272,1273.68726
4.90625,4.521393299102783,958464,1283.977788
5.78125,5.325076103210449,966656,1294.504332
5.46875,5.026680946350098,974848,1305.072594
5.5,5.05366849899292,983040,1315.513406
4.71875,4.334115982055664,991232,1326.22611
5.4375,4.996930122375488,999424,1336.838507
5.6875,5.225299835205078,1007616,1347.380845
6.21875,5.705021858215332,1015808,1358.005517
5.40625,4.961160659790039,1024000,1368.460149
4.96875,4.561479091644287,1032192,1378.828329
4.78125,4.390837669372559,1040384,1389.257895
5.96875,5.481603622436523,1048576,1399.855459
4.96875,4.558164596557617,1056768,1410.308153
5.78125,5.299469947814941,1064960,1420.739116
6.0625,5.543519496917725,1073152,1431.324764
