mean_reward,reward,step,time
1.6112498044967651,26.3137264251709,8192,32.542566
1.3649998903274536,9.112733840942383,16384,49.961475
1.472499966621399,9.993461608886719,24576,67.279375
1.3237497806549072,8.986474990844727,32768,84.605809
1.3862498998641968,9.450660705566406,40960,101.973873
1.499999761581421,10.295205116271973,49152,119.39089
1.346250057220459,9.192730903625488,57344,136.72639
1.3137500286102295,8.99184513092041,65536,154.056362
1.3199999332427979,9.057733535766602,73728,171.301218
1.3437498807907104,9.114517211914062,81920,188.677295
1.3812499046325684,9.342190742492676,90112,206.0272
1.4787499904632568,9.945462226867676,98304,223.362963
1.3337498903274536,8.812104225158691,106496,240.647328
1.4262498617172241,9.411909103393555,114688,257.953831
1.3487499952316284,8.873366355895996,122880,275.224953
1.3675000667572021,8.957565307617188,131072,292.644762
1.4199998378753662,9.310736656188965,139264,309.906016
1.4024999141693115,9.17175006866455,147456,327.143634
1.4612499475479126,9.5288724899292,155648,344.616968
1.493749976158142,9.724689483642578,163840,362.059503
1.4924999475479126,9.726842880249023,172032,379.411384
1.5499998331069946,10.094040870666504,180224,396.896536
1.5024999380111694,9.754119873046875,188416,414.343943
1.5562498569488525,10.045358657836914,196608,431.62814
1.5600000619888306,10.01986312866211,204800,449.023413
1.7174999713897705,10.973893165588379,212992,466.517753
1.596250057220459,10.146539688110352,221184,483.843193
1.7225000858306885,10.851699829101562,229376,501.212069
1.659999966621399,10.43026065826416,237568,518.620768
1.5,9.350726127624512,245760,535.870778
1.6237499713897705,10.078034400939941,253952,553.14987
1.6787497997283936,10.378284454345703,262144,570.640699
1.5812499523162842,9.742632865905762,270336,587.996394
1.6037498712539673,9.838744163513184,278528,605.312
1.6562498807907104,10.12408447265625,286720,622.76484
1.6687499284744263,10.153617858886719,294912,640.179657
1.6949999332427979,10.254908561706543,303104,657.478647
1.6712498664855957,10.052391052246094,311296,674.855321
1.7375000715255737,10.410431861877441,319488,692.266475
1.7387499809265137,10.34091567993164,327680,709.545902
1.6649998426437378,9.859895706176758,335872,726.761008
1.6074998378753662,9.47353458404541,344064,744.121111
1.716249942779541,10.062860488891602,352256,761.433471
1.6787500381469727,9.795602798461914,360448,778.734737
1.5387499332427979,8.952265739440918,368640,796.146774
1.6399999856948853,9.518312454223633,376832,813.467361
1.6987500190734863,9.814517974853516,385024,830.822423
1.6949999332427979,9.74855899810791,393216,848.203176
1.5262500047683716,8.760723114013672,401408,865.587376
1.6649998426437378,9.531246185302734,409600,882.940883
