mean_reward,reward,step,time
1.6174999475479126,26.3955078125,8192,63.592882
1.4812499284744263,9.681365013122559,16384,85.779985
1.3025000095367432,8.521509170532227,24576,108.769643
1.3612499237060547,9.047195434570312,32768,131.402057
1.4225000143051147,9.583038330078125,40960,153.043917
1.3674999475479126,9.130517959594727,49152,174.162094
1.3700000047683716,9.134568214416504,57344,196.722997
1.6062499284744263,10.601675987243652,65536,219.590086
1.6774998903274536,10.803991317749023,73728,241.530317
1.8187499046325684,11.36106014251709,81920,262.234949
1.8249998092651367,11.055900573730469,90112,284.646994
1.7949999570846558,10.652459144592285,98304,307.64611
1.8174998760223389,10.567461013793945,106496,331.046405
1.8199999332427979,10.412773132324219,114688,352.236763
1.838749885559082,10.366584777832031,122880,373.46491
1.7549999952316284,9.755464553833008,131072,397.611741
1.6312499046325684,9.01759147644043,139264,420.2018
1.7962501049041748,9.846954345703125,147456,442.13393
1.8300000429153442,9.929633140563965,155648,463.169822
1.7599999904632568,9.472637176513672,163840,485.651259
1.7924997806549072,9.576003074645996,172032,508.551182
1.8962498903274536,10.078225135803223,180224,531.587074
1.9262497425079346,10.166452407836914,188416,553.089959
1.8799997568130493,9.900069236755371,196608,573.893471
1.8137500286102295,9.488838195800781,204800,596.742967
1.8187499046325684,9.420462608337402,212992,619.618232
1.9249999523162842,9.9036283493042,221184,642.233089
1.7249999046325684,8.810201644897461,229376,663.766271
1.8812499046325684,9.56795883178711,237568,684.779289
1.7274999618530273,8.75671100616455,245760,708.811683
2.007499933242798,10.132468223571777,253952,731.159832
1.7349998950958252,8.704376220703125,262144,754.065943
1.8700000047683716,9.350056648254395,270336,775.271209
1.8975000381469727,9.465357780456543,278528,796.794517
1.8549998998641968,9.2080717086792,286720,819.829984
1.9262498617172241,9.5269775390625,294912,842.760966
1.8637499809265137,9.170904159545898,303104,865.907823
1.7324999570846558,8.484297752380371,311296,887.005687
1.7537498474121094,8.547202110290527,319488,908.113916
1.7987498044967651,8.745746612548828,327680,931.026047
1.7837499380111694,8.634513854980469,335872,954.482937
1.869999885559082,9.029823303222656,344064,977.268839
1.8487498760223389,8.911227226257324,352256,998.617297
1.9474999904632568,9.37977409362793,360448,1019.607641
1.9112498760223389,9.192995071411133,368640,1042.13111
1.6824997663497925,8.057518005371094,376832,1064.915388
2.0425000190734863,9.754966735839844,385024,1087.53004
1.75124990940094,8.328235626220703,393216,1109.523721
1.9262499809265137,9.1333589553833,401408,1131.534232
1.9962499141693115,9.454357147216797,409600,1154.598852
1.8224998712539673,8.599516868591309,417792,1177.613157
1.928749918937683,9.077275276184082,425984,1198.832089
1.8237498998641968,8.571146011352539,434176,1219.949728
1.678749918937683,7.885103225708008,442368,1242.776929
1.7237498760223389,8.091708183288574,450560,1266.334682
1.8812499046325684,8.823698043823242,458752,1288.911129
1.9474999904632568,9.10960578918457,466944,1310.46731
1.841249942779541,8.59108829498291,475136,1331.596992
1.90749990940094,8.881309509277344,483328,1355.297468
2.0199999809265137,9.389058113098145,491520,1378.124521
1.8799998760223389,8.729825019836426,499712,1400.529919
2.064999580383301,9.562973022460938,507904,1421.459653
1.7599998712539673,8.126852989196777,516096,1444.024012
1.9249999523162842,8.876811027526855,524288,1466.786865
1.8612499237060547,8.57098388671875,532480,1489.693843
1.8999998569488525,8.72719955444336,540672,1512.306388
1.9724998474121094,9.028623580932617,548864,1533.205938
1.9224998950958252,8.79098892211914,557056,1555.45664
2.0462498664855957,9.352462768554688,565248,1578.284964
2.0487499237060547,9.353277206420898,573440,1602.289209
1.87624990940094,8.558830261230469,581632,1623.717729
1.9162498712539673,8.738853454589844,589824,1644.739466
1.8824999332427979,8.57360553741455,598016,1667.401741
1.96875,8.958857536315918,606208,1690.525028
1.9199999570846558,8.727758407592773,614400,1713.374057
2.0899999141693115,9.486804962158203,622592,1734.490655
1.964999794960022,8.903398513793945,630784,1756.551824
2.026249885559082,9.1735258102417,638976,1779.131728
1.6162497997283936,7.310529708862305,647168,1801.766585
2.036249876022339,9.187000274658203,655360,1823.279032
1.8137500286102295,8.160676002502441,663552,1845.599162
2.009999990463257,9.031301498413086,671744,1867.785835
2.1262500286102295,9.52970027923584,679936,1890.693335
2.007499933242798,8.976826667785645,688128,1913.561903
1.9437499046325684,8.673805236816406,696320,1935.039427
2.033750057220459,9.059185028076172,704512,1956.816643
2.076249837875366,9.230514526367188,712704,1979.719463
2.09624981880188,9.291177749633789,720896,2002.647308
1.9074997901916504,8.4358549118042,729088,2024.025842
1.9424999952316284,8.573206901550293,737280,2045.019926
2.2887496948242188,10.077432632446289,745472,2067.672149
2.1112499237060547,9.274456024169922,753664,2090.581659
2.0974998474121094,9.195684432983398,761856,2112.692503
2.081249713897705,9.109794616699219,770048,2133.616927
2.0874996185302734,9.112589836120605,778240,2155.839144
2.098749876022339,9.135551452636719,786432,2179.470806
2.1024999618530273,9.132041931152344,794624,2201.999813
1.8862500190734863,8.186683654785156,802816,2223.843615
2.0799999237060547,9.017118453979492,811008,2244.742596
2.297499895095825,9.94683837890625,819200,2268.561549
2.179999828338623,9.413164138793945,827392,2291.288808
2.0712497234344482,8.925455093383789,835584,2314.207398
1.9362499713897705,8.329185485839844,843776,2335.495543
2.4375,10.462398529052734,851968,2358.146785
2.226249933242798,9.53150463104248,860160,2380.509348
1.9387500286102295,8.284781455993652,868352,2403.10905
2.2299997806549072,9.511711120605469,876544,2424.909276
2.492499828338623,10.610758781433105,884736,2445.513441
2.1974997520446777,9.328245162963867,892928,2467.688202
2.2099997997283936,9.360822677612305,901120,2490.615736
2.312499761581421,9.767706871032715,909312,2513.604828
2.3199996948242188,9.773488998413086,917504,2534.590237
2.4499998092651367,10.292329788208008,925696,2555.373954
2.049999713897705,8.58859634399414,933888,2578.13687
2.187499761581421,9.144627571105957,942080,2601.912918
2.146250009536743,8.94983196258545,950272,2623.552635
2.1549999713897705,8.96622371673584,958464,2644.375133
2.119999647140503,8.79786491394043,966656,2666.526331
2.2224998474121094,9.200469970703125,974848,2690.287596
2.1937499046325684,9.055224418640137,983040,2713.074836
2.3274998664855957,9.58249282836914,991232,2734.265072
2.328749656677246,9.561014175415039,999424,2755.686109
2.259999990463257,9.25917911529541,1007616,2778.266438
2.297499895095825,9.390925407409668,1015808,2801.062214
2.6737499237060547,10.893747329711914,1024000,2823.876957
2.4774999618530273,10.05433177947998,1032192,2845.752746
2.3550000190734863,9.537002563476562,1040384,2866.787893
2.4524998664855957,9.911648750305176,1048576,2889.748607
2.456249713897705,9.904994010925293,1056768,2912.730838
2.3399999141693115,9.408275604248047,1064960,2934.155045
2.2074997425079346,8.849782943725586,1073152,2954.96191
2.429999828338623,9.724753379821777,1081344,2977.229224
2.4862499237060547,9.92778205871582,1089536,3000.967066
2.28374981880188,9.099239349365234,1097728,3023.506478
2.4937496185302734,9.917816162109375,1105920,3045.054614
2.5037496089935303,9.935601234436035,1114112,3065.876954
2.3087496757507324,9.139511108398438,1122304,3088.232151
2.5087497234344482,9.902545928955078,1130496,3111.125477
2.437499761581421,9.59230899810791,1138688,3133.848795
2.5074996948242188,9.84004020690918,1146880,3154.943829
2.6937499046325684,10.54806137084961,1155072,3175.588826
2.406249761581421,9.401082038879395,1163264,3198.036811
2.2512497901916504,8.78026008605957,1171456,3220.715838
2.53125,9.855395317077637,1179648,3243.415201
2.629999876022339,10.216598510742188,1187840,3264.147517
2.4412498474121094,9.462922096252441,1196032,3286.546435
2.679999589920044,10.36141300201416,1204224,3309.858127
2.4049999713897705,9.274235725402832,1212416,3332.499212
2.56499981880188,9.866081237792969,1220608,3353.600111
2.307499647140503,8.855290412902832,1228800,3374.437429
2.694999933242798,10.322919845581055,1236992,3397.597867
2.619999885559082,10.013903617858887,1245184,3420.370402
2.463749885559082,9.39597225189209,1253376,3441.942594
2.4649996757507324,9.378127098083496,1261568,3463.147741
2.3237500190734863,8.810515403747559,1269760,3484.994313
2.456249952316284,9.282029151916504,1277952,3507.522558
2.5124998092651367,9.472900390625,1286144,3530.005397
2.643749713897705,9.949688911437988,1294336,3551.030871
