normalized_reward_test,normalized_reward_train,reward_test,reward_train,step,time
4.21875,5.53125,6.97495698928833,8.422661781311035,8192,86.003193
5.8125,5.09375,5.752093315124512,4.494935512542725,16384,111.683565
5.34375,4.75,4.985828876495361,4.273160934448242,24576,136.546484
4.5,6.53125,4.123672962188721,5.664640426635742,32768,160.806589
5.28125,6.5,4.885809421539307,5.321676254272461,40960,185.064161
5.96875,5.28125,5.4995951652526855,4.32748556137085,49152,209.421975
6.6875,6.625,5.996304512023926,5.422303199768066,57344,233.664137
6.875,6.59375,5.871382713317871,5.29905891418457,65536,258.107337
6.75,7.28125,5.634015083312988,5.835240364074707,73728,282.544255
7.59375,6.78125,6.28158712387085,5.371395587921143,81920,306.847148
8.3125,7.5,6.7699408531188965,5.830581188201904,90112,330.856248
7.53125,7.28125,5.976654529571533,5.554457187652588,98304,355.111741
8.1875,7.90625,6.3133039474487305,5.957518100738525,106496,380.466507
8.59375,8.0625,6.551460266113281,6.015441417694092,114688,405.083116
8.59375,8.21875,6.42711877822876,6.027988433837891,122880,428.881884
8.9375,8.4375,6.567324161529541,6.0809173583984375,131072,452.263648
8.34375,8.78125,6.031065940856934,6.2685136795043945,139264,476.210551
8.21875,7.71875,5.88293981552124,5.49148416519165,147456,500.080675
10.34375,9.5,7.321244716644287,6.749453544616699,155648,524.044318
8.4375,9.96875,5.901609420776367,7.015464782714844,163840,547.988028
8.8125,9.53125,6.1058735847473145,6.540205955505371,172032,571.777943
8.46875,7.6875,5.835709571838379,5.241883277893066,180224,595.788787
9.90625,8.84375,6.791830062866211,6.007053852081299,188416,619.893587
8.5,8.78125,5.746949195861816,5.9282450675964355,196608,644.268877
9.3125,9.6875,6.283728122711182,6.473818778991699,204800,668.624378
9.53125,8.40625,6.393664360046387,5.572089672088623,212992,692.845528
9.9375,8.09375,6.592258930206299,5.367371559143066,221184,717.53316
8.84375,8.53125,5.770321846008301,5.652281761169434,229376,742.151575
9.46875,8.4375,6.100333213806152,5.593270778656006,237568,767.660839
9.625,7.78125,6.16118049621582,5.160406589508057,245760,793.960269
8.84375,9.59375,5.624351501464844,6.352897644042969,253952,820.131558
9.03125,8.4375,5.740813255310059,5.540630340576172,262144,845.54914
9.9375,8.15625,6.28853178024292,5.351688861846924,270336,870.425532
9.4375,9.875,5.960058212280273,6.478422164916992,278528,895.352643
9.09375,8.125,5.724167823791504,5.305976867675781,286720,920.065794
8.90625,10.15625,5.587025165557861,6.604889392852783,294912,944.94752
7.53125,8.90625,4.717081069946289,5.757899761199951,303104,969.332401
9.84375,8.40625,6.165931701660156,5.41679573059082,311296,993.530719
6.90625,8.28125,4.307438850402832,5.330781936645508,319488,1017.839588
8.96875,8.5625,5.597949504852295,5.5196967124938965,327680,1041.879605
7.59375,9.3125,4.7310709953308105,5.989857196807861,335872,1065.648192
9.65625,8.78125,6.025744915008545,5.6299848556518555,344064,1089.442275
8.71875,9.78125,5.41749382019043,6.262269973754883,352256,1112.967694
8.75,9.28125,5.4409098625183105,5.91240119934082,360448,1136.746319
10.125,9.5,6.299580097198486,6.027729034423828,368640,1160.755979
9.21875,8.59375,5.727367877960205,5.440150737762451,376832,1185.682847
9.625,8.46875,5.954140663146973,5.347237586975098,385024,1210.840858
9.5,9.875,5.8460373878479,6.2230119705200195,393216,1235.668941
8.875,9.3125,5.444673538208008,5.860011577606201,401408,1259.75639
9.21875,8.0,5.642734527587891,5.038710594177246,409600,1283.651361
8.34375,8.84375,5.096042633056641,5.565390110015869,417792,1307.664188
8.09375,8.84375,4.947327136993408,5.5621137619018555,425984,1331.603809
8.65625,8.3125,5.28971529006958,5.230106830596924,434176,1355.282136
9.09375,8.78125,5.549883842468262,5.529964923858643,442368,1379.092385
10.28125,9.78125,6.261406421661377,6.168681621551514,450560,1402.537397
9.59375,10.21875,5.830755233764648,6.416353702545166,458752,1426.642107
9.46875,8.96875,5.747994899749756,5.608988285064697,466944,1450.581974
10.21875,9.5,6.200747966766357,5.926464080810547,475136,1474.941017
9.03125,8.5,5.477262020111084,5.299443244934082,483328,1499.164361
9.875,9.46875,5.98842716217041,5.906766891479492,491520,1523.224473
9.15625,8.5625,5.552282333374023,5.329912185668945,499712,1547.284867
9.5625,8.46875,5.796635627746582,5.275848388671875,507904,1571.239749
9.375,9.5625,5.675440311431885,5.961330413818359,516096,1595.391163
8.875,9.8125,5.370798587799072,6.1044416427612305,524288,1619.583513
10.375,10.40625,6.274687767028809,6.4583892822265625,532480,1643.668329
9.46875,10.875,5.720942497253418,6.7185845375061035,540672,1667.518802
9.90625,9.625,5.9729437828063965,5.908820629119873,548864,1691.266814
9.25,10.46875,5.574388027191162,6.410985946655273,557056,1715.110036
10.90625,11.5,6.569458484649658,7.001043796539307,565248,1739.423441
9.8125,9.875,5.895362854003906,5.975121021270752,573440,1764.825703
9.90625,8.71875,5.934212684631348,5.269352912902832,581632,1790.651968
9.75,9.84375,5.837233543395996,5.945373058319092,589824,1816.083036
9.9375,9.59375,5.9440741539001465,5.790107250213623,598016,1840.932213
9.15625,9.46875,5.476727485656738,5.714498519897461,606208,1865.640644
11.03125,10.375,6.601726531982422,6.23996114730835,614400,1890.697407
9.3125,9.40625,5.570154666900635,5.646386623382568,622592,1915.753526
9.75,10.25,5.822242736816406,6.148332595825195,630784,1940.812267
9.3125,10.875,5.562123775482178,6.511129379272461,638976,1965.892586
10.75,9.65625,6.410594940185547,5.770671844482422,647168,1990.892879
9.15625,8.9375,5.44871187210083,5.3350749015808105,655360,2015.714629
